# frame_idx  step  zref
11697 2553190 26.51449028
11698 2553200 26.51561250
11699 2553210 26.51796111
11700 2553220 26.52106250
11701 2553230 26.52439722
11702 2553240 26.52749306
11703 2553250 26.53010556
11704 2553260 26.53216667
11705 2553270 26.53368611
11706 2553280 26.53475556
11707 2553290 26.53544583
11708 2553300 26.53591111
11709 2553310 26.53641667
11710 2553320 26.53718472
11711 2553330 26.53830556
11712 2553340 26.53980556
11713 2553350 26.54147778
11714 2553360 26.54304306
11715 2553370 26.54419722
11716 2553380 26.54468333
11717 2553390 26.54431944
11718 2553400 26.54305000
11719 2553410 26.54102917
11720 2553420 26.53857639
11721 2553430 26.53624722
11722 2553440 26.53456806
11723 2553450 26.53388750
11724 2553460 26.53421250
11725 2553470 26.53525278
11726 2553480 26.53638889
11727 2553490 26.53693056
11728 2553500 26.53636250
11729 2553510 26.53440139
11730 2553520 26.53115694
11731 2553530 26.52709028
11732 2553540 26.52283056
11733 2553550 26.51905694
11734 2553560 26.51624306
11735 2553570 26.51455833
11736 2553580 26.51398611
11737 2553590 26.51431111
11738 2553600 26.51531806
11739 2553610 26.51665972
11740 2553620 26.51797083
11741 2553630 26.51885000
11742 2553640 26.51921250
11743 2553650 26.51918194
11744 2553660 26.51911111
11745 2553670 26.51937500
11746 2553680 26.52020972
11747 2553690 26.52169444
11748 2553700 26.52360972
11749 2553710 26.52560694
11750 2553720 26.52724583
11751 2553730 26.52818889
11752 2553740 26.52843194
11753 2553750 26.52830417
11754 2553760 26.52841667
11755 2553770 26.52937083
11756 2553780 26.53159306
11757 2553790 26.53506111
11758 2553800 26.53930000
11759 2553810 26.54349167
11760 2553820 26.54680278
11761 2553830 26.54861944
11762 2553840 26.54866111
11763 2553850 26.54707083
11764 2553860 26.54430139
11765 2553870 26.54096111
11766 2553880 26.53769444
11767 2553890 26.53498472
11768 2553900 26.53312361
11769 2553910 26.53215694
11770 2553920 26.53195278
11771 2553930 26.53227639
11772 2553940 26.53278611
11773 2553950 26.53326944
11774 2553960 26.53356250
11775 2553970 26.53357222
11776 2553980 26.53325417
11777 2553990 26.53260000
11778 2554000 26.53164444
11779 2554010 26.53028194
11780 2554020 26.52836806
11781 2554030 26.52578194
11782 2554040 26.52249722
11783 2554050 26.51884167
11784 2554060 26.51536528
11785 2554070 26.51275972
11786 2554080 26.51147917
11787 2554090 26.51176944
11788 2554100 26.51338472
11789 2554110 26.51579167
11790 2554120 26.51815139
11791 2554130 26.51964444
11792 2554140 26.51984167
11793 2554150 26.51870972
11794 2554160 26.51672361
11795 2554170 26.51445278
11796 2554180 26.51258750
11797 2554190 26.51161806
11798 2554200 26.51180000
11799 2554210 26.51307778
11800 2554220 26.51506250
11801 2554230 26.51718194
11802 2554240 26.51896944
11803 2554250 26.52016528
11804 2554260 26.52092083
11805 2554270 26.52157222
11806 2554280 26.52267083
11807 2554290 26.52459861
11808 2554300 26.52742917
11809 2554310 26.53094861
11810 2554320 26.53470833
11811 2554330 26.53814861
11812 2554340 26.54074306
11813 2554350 26.54211389
11814 2554360 26.54205417
11815 2554370 26.54074861
11816 2554380 26.53876944
11817 2554390 26.53688889
11818 2554400 26.53594167
11819 2554410 26.53644167
11820 2554420 26.53841389
11821 2554430 26.54144583
11822 2554440 26.54477083
11823 2554450 26.54754306
11824 2554460 26.54907361
11825 2554470 26.54904444
11826 2554480 26.54753750
11827 2554490 26.54508333
11828 2554500 26.54242500
11829 2554510 26.54022361
11830 2554520 26.53874583
11831 2554530 26.53789028
11832 2554540 26.53727222
11833 2554550 26.53650139
11834 2554560 26.53524722
11835 2554570 26.53348056
11836 2554580 26.53135556
11837 2554590 26.52916111
11838 2554600 26.52714861
11839 2554610 26.52567222
11840 2554620 26.52493889
11841 2554630 26.52509861
11842 2554640 26.52590417
11843 2554650 26.52688194
11844 2554660 26.52750833
11845 2554670 26.52733750
11846 2554680 26.52616528
11847 2554690 26.52407917
11848 2554700 26.52139722
11849 2554710 26.51862778
11850 2554720 26.51628611
11851 2554730 26.51488472
11852 2554740 26.51466528
11853 2554750 26.51560000
11854 2554760 26.51732778
11855 2554770 26.51929028
11856 2554780 26.52088889
11857 2554790 26.52165972
11858 2554800 26.52150417
11859 2554810 26.52061250
11860 2554820 26.51939722
11861 2554830 26.51833056
11862 2554840 26.51786667
11863 2554850 26.51825694
11864 2554860 26.51945694
11865 2554870 26.52106111
11866 2554880 26.52253472
11867 2554890 26.52340000
11868 2554900 26.52339583
11869 2554910 26.52253194
11870 2554920 26.52108611
11871 2554930 26.51949444
11872 2554940 26.51819306
11873 2554950 26.51753056
11874 2554960 26.51766667
11875 2554970 26.51867361
11876 2554980 26.52042083
11877 2554990 26.52268750
11878 2555000 26.52515556
11879 2555010 26.52746111
11880 2555020 26.52931250
11881 2555030 26.53058611
11882 2555040 26.53137639
11883 2555050 26.53182361
11884 2555060 26.53211111
11885 2555070 26.53247778
11886 2555080 26.53311111
11887 2555090 26.53411528
11888 2555100 26.53545833
11889 2555110 26.53700972
11890 2555120 26.53861250
11891 2555130 26.54010833
11892 2555140 26.54131111
11893 2555150 26.54217500
11894 2555160 26.54278056
11895 2555170 26.54331528
11896 2555180 26.54387917
11897 2555190 26.54447222
11898 2555200 26.54500972
11899 2555210 26.54542083
11900 2555220 26.54565000
11901 2555230 26.54570000
11902 2555240 26.54542639
11903 2555250 26.54471667
11904 2555260 26.54338056
11905 2555270 26.54147639
11906 2555280 26.53924028
11907 2555290 26.53699583
11908 2555300 26.53510833
11909 2555310 26.53377361
11910 2555320 26.53301944
11911 2555330 26.53275278
11912 2555340 26.53281806
11913 2555350 26.53310972
11914 2555360 26.53338333
11915 2555370 26.53343611
11916 2555380 26.53310556
11917 2555390 26.53244444
11918 2555400 26.53160972
11919 2555410 26.53084028
11920 2555420 26.53034861
11921 2555430 26.53021111
11922 2555440 26.53036389
11923 2555450 26.53055694
11924 2555460 26.53054861
11925 2555470 26.53022083
11926 2555480 26.52953611
11927 2555490 26.52866667
11928 2555500 26.52788333
11929 2555510 26.52750833
11930 2555520 26.52786389
11931 2555530 26.52909028
11932 2555540 26.53115278
11933 2555550 26.53371111
11934 2555560 26.53622083
11935 2555570 26.53805000
11936 2555580 26.53882083
11937 2555590 26.53839444
11938 2555600 26.53702083
11939 2555610 26.53512639
11940 2555620 26.53318889
11941 2555630 26.53158472
11942 2555640 26.53053611
11943 2555650 26.53018194
11944 2555660 26.53044444
11945 2555670 26.53111806
11946 2555680 26.53194861
11947 2555690 26.53268194
11948 2555700 26.53322083
11949 2555710 26.53365556
11950 2555720 26.53415833
11951 2555730 26.53492639
11952 2555740 26.53595278
11953 2555750 26.53714861
11954 2555760 26.53828056
11955 2555770 26.53910833
11956 2555780 26.53935833
11957 2555790 26.53872222
11958 2555800 26.53702361
11959 2555810 26.53434167
11960 2555820 26.53105417
11961 2555830 26.52780694
11962 2555840 26.52529167
11963 2555850 26.52396389
11964 2555860 26.52392361
11965 2555870 26.52493333
11966 2555880 26.52656528
11967 2555890 26.52848194
11968 2555900 26.53043889
11969 2555910 26.53230000
11970 2555920 26.53394861
11971 2555930 26.53521667
11972 2555940 26.53596667
11973 2555950 26.53607639
11974 2555960 26.53550972
11975 2555970 26.53435972
11976 2555980 26.53287917
11977 2555990 26.53132500
11978 2556000 26.52995000
11979 2556010 26.52897639
11980 2556020 26.52864167
11981 2556030 26.52905139
11982 2556040 26.53017361
11983 2556050 26.53186806
11984 2556060 26.53382222
11985 2556070 26.54001831
11986 2556080 26.54567000
11987 2556090 26.54629000
11988 2556100 26.54581143
11989 2556110 26.54436857
11990 2556120 26.53865493
11991 2556130 26.53325417
11992 2556140 26.53219028
11993 2556150 26.53164167
11994 2556160 26.53162500
11995 2556170 26.53202917
11996 2556180 26.53274167
11997 2556190 26.53355556
11998 2556200 26.53428056
11999 2556210 26.53473333
12000 2556220 26.53483333
12001 2556230 26.53457778
12002 2556240 26.53416944
12003 2556250 26.53375000
12004 2556260 26.53341806
12005 2556270 26.53316389
12006 2556280 26.53286944
12007 2556290 26.53252639
12008 2556300 26.53199722
12009 2556310 26.53120972
12010 2556320 26.53004861
12011 2556330 26.52851806
12012 2556340 26.52661667
12013 2556350 26.52449722
12014 2556360 26.52233472
12015 2556370 26.52020972
12016 2556380 26.51814722
12017 2556390 26.51617222
12018 2556400 26.51429444
12019 2556410 26.51267361
12020 2556420 26.51142778
12021 2556430 26.51073472
12022 2556440 26.51069583
12023 2556450 26.51128611
12024 2556460 26.51221944
12025 2556470 26.51310694
12026 2556480 26.51355972
12027 2556490 26.51334167
12028 2556500 26.51247083
12029 2556510 26.51112917
12030 2556520 26.50957222
12031 2556530 26.50803889
12032 2556540 26.50683194
12033 2556550 26.50622361
12034 2556560 26.50640833
12035 2556570 26.50756667
12036 2556580 26.50966528
12037 2556590 26.51249583
12038 2556600 26.51570556
12039 2556610 26.51885556
12040 2556620 26.52168194
12041 2556630 26.52401250
12042 2556640 26.52579306
12043 2556650 26.52700417
12044 2556660 26.52771250
12045 2556670 26.52812917
12046 2556680 26.52843472
12047 2556690 26.52878333
12048 2556700 26.52925972
12049 2556710 26.53002083
12050 2556720 26.53114167
12051 2556730 26.53274861
12052 2556740 26.53490833
12053 2556750 26.53754167
12054 2556760 26.54039722
12055 2556770 26.54309722
12056 2556780 26.54522917
12057 2556790 26.54646389
12058 2556800 26.54670833
12059 2556810 26.54618889
12060 2556820 26.54527361
12061 2556830 26.54439028
12062 2556840 26.54381389
12063 2556850 26.54368472
12064 2556860 26.54395278
12065 2556870 26.54440139
12066 2556880 26.54465556
12067 2556890 26.54432917
12068 2556900 26.54318472
12069 2556910 26.54112778
12070 2556920 26.53830694
12071 2556930 26.53502639
12072 2556940 26.53185556
12073 2556950 26.52936111
12074 2556960 26.52809722
12075 2556970 26.52835278
12076 2556980 26.52998056
12077 2556990 26.53238750
12078 2557000 26.53459444
12079 2557010 26.53558194
12080 2557020 26.53471111
12081 2557030 26.53172778
12082 2557040 26.52703056
12083 2557050 26.52141528
12084 2557060 26.51595694
12085 2557070 26.51152222
12086 2557080 26.50864028
12087 2557090 26.50746111
12088 2557100 26.50771944
12089 2557110 26.50886806
12090 2557120 26.51022639
12091 2557130 26.51146528
12092 2557140 26.51250972
12093 2557150 26.51352639
12094 2557160 26.51484861
12095 2557170 26.51669028
12096 2557180 26.51910417
12097 2557190 26.52168056
12098 2557200 26.52390417
12099 2557210 26.52525833
12100 2557220 26.52550278
12101 2557230 26.52463194
12102 2557240 26.52302639
12103 2557250 26.52132361
12104 2557260 26.52008333
12105 2557270 26.51956806
12106 2557280 26.51979722
12107 2557290 26.52073889
12108 2557300 26.52237778
12109 2557310 26.52462083
12110 2557320 26.52722222
12111 2557330 26.52984444
12112 2557340 26.53211806
12113 2557350 26.53373472
12114 2557360 26.53455139
12115 2557370 26.53451111
12116 2557380 26.53377083
12117 2557390 26.53250972
12118 2557400 26.53102778
12119 2557410 26.52965278
12120 2557420 26.52862639
12121 2557430 26.52810139
12122 2557440 26.52807222
12123 2557450 26.52853750
12124 2557460 26.52935417
12125 2557470 26.53037917
12126 2557480 26.53152500
12127 2557490 26.53276111
12128 2557500 26.53413056
12129 2557510 26.53557917
12130 2557520 26.53703611
12131 2557530 26.53825556
12132 2557540 26.53903611
12133 2557550 26.53911944
12134 2557560 26.53849583
12135 2557570 26.53737778
12136 2557580 26.53608750
12137 2557590 26.53510833
12138 2557600 26.53483333
12139 2557610 26.53542778
12140 2557620 26.53676528
12141 2557630 26.53845278
12142 2557640 26.54001944
12143 2557650 26.54097500
12144 2557660 26.54093056
12145 2557670 26.53969306
12146 2557680 26.53739722
12147 2557690 26.53450139
12148 2557700 26.53154028
12149 2557710 26.52912917
12150 2557720 26.52759306
12151 2557730 26.52698750
12152 2557740 26.52694861
12153 2557750 26.52686389
12154 2557760 26.52611389
12155 2557770 26.52435139
12156 2557780 26.52165278
12157 2557790 26.51851250
12158 2557800 26.51557500
12159 2557810 26.51336667
12160 2557820 26.51210139
12161 2557830 26.51168472
12162 2557840 26.51183333
12163 2557850 26.51213056
12164 2557860 26.51226250
12165 2557870 26.51208194
12166 2557880 26.51160833
12167 2557890 26.51103056
12168 2557900 26.51070000
12169 2557910 26.51102778
12170 2557920 26.51233750
12171 2557930 26.51463194
12172 2557940 26.51762500
12173 2557950 26.52077917
12174 2557960 26.52356806
12175 2557970 26.52560417
12176 2557980 26.52677917
12177 2557990 26.52727917
12178 2558000 26.52745139
12179 2558010 26.52766528
12180 2558020 26.52814583
12181 2558030 26.52907639
12182 2558040 26.53037083
12183 2558050 26.53186111
12184 2558060 26.53318056
12185 2558070 26.53401667
12186 2558080 26.53421528
12187 2558090 26.53391528
12188 2558100 26.53343056
12189 2558110 26.53320556
12190 2558120 26.53361250
12191 2558130 26.53476250
12192 2558140 26.53641250
12193 2558150 26.53804583
12194 2558160 26.53908750
12195 2558170 26.53916944
12196 2558180 26.53821528
12197 2558190 26.53641667
12198 2558200 26.53426944
12199 2558210 26.53235556
12200 2558220 26.53118056
12201 2558230 26.53105694
12202 2558240 26.53196944
12203 2558250 26.53368194
12204 2558260 26.53562917
12205 2558270 26.53719028
12206 2558280 26.53777361
12207 2558290 26.53719167
12208 2558300 26.53555694
12209 2558310 26.53333472
12210 2558320 26.53108194
12211 2558330 26.52934444
12212 2558340 26.52857778
12213 2558350 26.52895694
12214 2558360 26.53052917
12215 2558370 26.53301528
12216 2558380 26.53594444
12217 2558390 26.53859861
12218 2558400 26.54023750
12219 2558410 26.54035556
12220 2558420 26.53878472
12221 2558430 26.53594583
12222 2558440 26.53265972
12223 2558450 26.52995139
12224 2558460 26.52865139
12225 2558470 26.52917361
12226 2558480 26.53142917
12227 2558490 26.53487917
12228 2558500 26.53872500
12229 2558510 26.54197917
12230 2558520 26.54380556
12231 2558530 26.54370972
12232 2558540 26.54168333
12233 2558550 26.53826667
12234 2558560 26.53432500
12235 2558570 26.53069722
12236 2558580 26.52786389
12237 2558590 26.52602222
12238 2558600 26.52504444
12239 2558610 26.52464861
12240 2558620 26.52447500
12241 2558630 26.52417778
12242 2558640 26.52359306
12243 2558650 26.52278056
12244 2558660 26.52189028
12245 2558670 26.52115556
12246 2558680 26.52079028
12247 2558690 26.52094167
12248 2558700 26.52159583
12249 2558710 26.52262361
12250 2558720 26.52378194
12251 2558730 26.52479722
12252 2558740 26.52539306
12253 2558750 26.52539722
12254 2558760 26.52493611
12255 2558770 26.52431111
12256 2558780 26.52388194
12257 2558790 26.52404306
12258 2558800 26.52507639
12259 2558810 26.52706250
12260 2558820 26.52990417
12261 2558830 26.53322639
12262 2558840 26.53642500
12263 2558850 26.53889028
12264 2558860 26.54002361
12265 2558870 26.53954722
12266 2558880 26.53743750
12267 2558890 26.53405417
12268 2558900 26.52998194
12269 2558910 26.52590556
12270 2558920 26.52247083
12271 2558930 26.52015556
12272 2558940 26.51910000
12273 2558950 26.51923611
12274 2558960 26.52027778
12275 2558970 26.52183194
12276 2558980 26.52347917
12277 2558990 26.52478472
12278 2559000 26.52530556
12279 2559010 26.52468333
12280 2559020 26.52285000
12281 2559030 26.52005556
12282 2559040 26.51684306
12283 2559050 26.51381667
12284 2559060 26.51153333
12285 2559070 26.51026111
12286 2559080 26.50996389
12287 2559090 26.51049444
12288 2559100 26.51146667
12289 2559110 26.51263056
12290 2559120 26.51374167
12291 2559130 26.51487222
12292 2559140 26.51616528
12293 2559150 26.51782361
12294 2559160 26.51987639
12295 2559170 26.52228194
12296 2559180 26.52492222
12297 2559190 26.52759722
12298 2559200 26.53006111
12299 2559210 26.53209861
12300 2559220 26.53362778
12301 2559230 26.53461250
12302 2559240 26.53505972
12303 2559250 26.53510139
12304 2559260 26.53498056
12305 2559270 26.53496528
12306 2559280 26.53520417
12307 2559290 26.53574583
12308 2559300 26.53649028
12309 2559310 26.53730278
12310 2559320 26.53798889
12311 2559330 26.53844722
12312 2559340 26.53867500
12313 2559350 26.53870139
12314 2559360 26.53846944
12315 2559370 26.53793611
12316 2559380 26.53705139
12317 2559390 26.53581250
12318 2559400 26.53429028
12319 2559410 26.53271250
12320 2559420 26.53137361
12321 2559430 26.53057083
12322 2559440 26.53040139
12323 2559450 26.53090278
12324 2559460 26.53186250
12325 2559470 26.53301111
12326 2559480 26.53403194
12327 2559490 26.53469306
12328 2559500 26.53479306
12329 2559510 26.53423056
12330 2559520 26.53304444
12331 2559530 26.53146944
12332 2559540 26.52990000
12333 2559550 26.52864028
12334 2559560 26.52794306
12335 2559570 26.52795139
12336 2559580 26.52858611
12337 2559590 26.52955278
12338 2559600 26.53052500
12339 2559610 26.53121111
12340 2559620 26.53136389
12341 2559630 26.53086111
12342 2559640 26.52975278
12343 2559650 26.52827639
12344 2559660 26.52673333
12345 2559670 26.52540278
12346 2559680 26.52450139
12347 2559690 26.52415972
12348 2559700 26.52427778
12349 2559710 26.52476111
12350 2559720 26.52550278
12351 2559730 26.52646528
12352 2559740 26.52746667
12353 2559750 26.52834167
12354 2559760 26.52890278
12355 2559770 26.52910417
12356 2559780 26.52894167
12357 2559790 26.52849028
12358 2559800 26.52786667
12359 2559810 26.52722917
12360 2559820 26.52662361
12361 2559830 26.52604167
12362 2559840 26.52546111
12363 2559850 26.52481111
12364 2559860 26.52416528
12365 2559870 26.52369167
12366 2559880 26.52353333
12367 2559890 26.52393472
12368 2559900 26.52497083
12369 2559910 26.52661111
12370 2559920 26.52865000
12371 2559930 26.53068750
12372 2559940 26.53231111
12373 2559950 26.53314583
12374 2559960 26.53316528
12375 2559970 26.53259306
12376 2559980 26.53180139
12377 2559990 26.53130278
12378 2560000 26.53142917
12379 2560010 26.53229306
12380 2560020 26.53351944
12381 2560030 26.53458611
12382 2560040 26.53498611
12383 2560050 26.53439444
12384 2560060 26.53281528
12385 2560070 26.53063194
12386 2560080 26.52840972
12387 2560090 26.52663056
12388 2560100 26.52557361
12389 2560110 26.52538194
12390 2560120 26.52589861
12391 2560130 26.52693750
12392 2560140 26.52822083
12393 2560150 26.52948472
12394 2560160 26.53048333
12395 2560170 26.53095694
12396 2560180 26.53064861
12397 2560190 26.52943611
12398 2560200 26.52746944
12399 2560210 26.52509722
12400 2560220 26.52262500
12401 2560230 26.52027361
12402 2560240 26.51808750
12403 2560250 26.51611111
12404 2560260 26.51438472
12405 2560270 26.51305556
12406 2560280 26.51220694
12407 2560290 26.51186667
12408 2560300 26.51209167
12409 2560310 26.51278472
12410 2560320 26.51383750
12411 2560330 26.51497917
12412 2560340 26.51602778
12413 2560350 26.51686111
12414 2560360 26.51748333
12415 2560370 26.51800278
12416 2560380 26.51856389
12417 2560390 26.51940556
12418 2560400 26.52067083
12419 2560410 26.52240556
12420 2560420 26.52444583
12421 2560430 26.52660139
12422 2560440 26.52864167
12423 2560450 26.53028611
12424 2560460 26.53134167
12425 2560470 26.53163472
12426 2560480 26.53121111
12427 2560490 26.53024028
12428 2560500 26.52910278
12429 2560510 26.52818056
12430 2560520 26.52780694
12431 2560530 26.52814028
12432 2560540 26.52915694
12433 2560550 26.53051389
12434 2560560 26.53191806
12435 2560570 26.53326111
12436 2560580 26.53468056
12437 2560590 26.53628750
12438 2560600 26.53811528
12439 2560610 26.54003472
12440 2560620 26.54173750
12441 2560630 26.54280694
12442 2560640 26.54294444
12443 2560650 26.54205972
12444 2560660 26.54026528
12445 2560670 26.53787778
12446 2560680 26.53531250
12447 2560690 26.53304444
12448 2560700 26.53143889
12449 2560710 26.53072639
12450 2560720 26.53100833
12451 2560730 26.53214306
12452 2560740 26.53376667
12453 2560750 26.53537917
12454 2560760 26.53646944
12455 2560770 26.53676667
12456 2560780 26.53614861
12457 2560790 26.53479306
12458 2560800 26.53290278
12459 2560810 26.53095556
12460 2560820 26.52925000
12461 2560830 26.52784167
12462 2560840 26.52656250
12463 2560850 26.52501667
12464 2560860 26.52281389
12465 2560870 26.51964444
12466 2560880 26.51567083
12467 2560890 26.51143611
12468 2560900 26.50783194
12469 2560910 26.50580417
12470 2560920 26.50596389
12471 2560930 26.50845417
12472 2560940 26.51274306
12473 2560950 26.51788750
12474 2560960 26.52281806
12475 2560970 26.52650278
12476 2560980 26.52831667
12477 2560990 26.52806944
12478 2561000 26.52618194
12479 2561010 26.52327361
12480 2561020 26.52005278
12481 2561030 26.51716667
12482 2561040 26.51520556
12483 2561050 26.51457361
12484 2561060 26.51541667
12485 2561070 26.51769861
12486 2561080 26.52110694
12487 2561090 26.52507778
12488 2561100 26.52895000
12489 2561110 26.53211667
12490 2561120 26.53435556
12491 2561130 26.53567917
12492 2561140 26.53637361
12493 2561150 26.53685556
12494 2561160 26.53747361
12495 2561170 26.53836944
12496 2561180 26.53939861
12497 2561190 26.54038333
12498 2561200 26.54106667
12499 2561210 26.54127778
12500 2561220 26.54089861
12501 2561230 26.54002083
12502 2561240 26.53876806
12503 2561250 26.53745417
12504 2561260 26.53642639
12505 2561270 26.53610139
12506 2561280 26.53671667
12507 2561290 26.53825694
12508 2561300 26.54044583
12509 2561310 26.54286528
12510 2561320 26.54503889
12511 2561330 26.54651528
12512 2561340 26.54692361
12513 2561350 26.54612500
12514 2561360 26.54425278
12515 2561370 26.54155139
12516 2561380 26.53852222
12517 2561390 26.53577222
12518 2561400 26.53383194
12519 2561410 26.53292639
12520 2561420 26.53305556
12521 2561430 26.53387778
12522 2561440 26.53483194
12523 2561450 26.53538056
12524 2561460 26.53515417
12525 2561470 26.53398472
12526 2561480 26.53191250
12527 2561490 26.52924444
12528 2561500 26.52651250
12529 2561510 26.52421528
12530 2561520 26.52273194
12531 2561530 26.52217500
12532 2561540 26.52242917
12533 2561550 26.52321389
12534 2561560 26.52415278
12535 2561570 26.52501806
12536 2561580 26.52558611
12537 2561590 26.52572083
12538 2561600 26.52530833
12539 2561610 26.52434722
12540 2561620 26.52299167
12541 2561630 26.52147083
12542 2561640 26.52009722
12543 2561650 26.51914167
12544 2561660 26.51890139
12545 2561670 26.51949444
12546 2561680 26.52093750
12547 2561690 26.52303056
12548 2561700 26.52546250
12549 2561710 26.52784167
12550 2561720 26.52981806
12551 2561730 26.53121806
12552 2561740 26.53199306
12553 2561750 26.53223611
12554 2561760 26.53209028
12555 2561770 26.53175556
12556 2561780 26.53140417
12557 2561790 26.53109167
12558 2561800 26.53072917
12559 2561810 26.53017639
12560 2561820 26.52938889
12561 2561830 26.52842083
12562 2561840 26.52750556
12563 2561850 26.52704167
12564 2561860 26.52747500
12565 2561870 26.52906528
12566 2561880 26.53176389
12567 2561890 26.53519306
12568 2561900 26.53873472
12569 2561910 26.54159306
12570 2561920 26.54299583
12571 2561930 26.54245556
12572 2561940 26.53986389
12573 2561950 26.53562500
12574 2561960 26.53037778
12575 2561970 26.52483611
12576 2561980 26.51962083
12577 2561990 26.51520139
12578 2562000 26.51185000
12579 2562010 26.50974167
12580 2562020 26.50887639
12581 2562030 26.50910556
12582 2562040 26.51012639
12583 2562050 26.51148611
12584 2562060 26.51285000
12585 2562070 26.51400556
12586 2562080 26.51497500
12587 2562090 26.51583750
12588 2562100 26.51659861
12589 2562110 26.51717361
12590 2562120 26.51743194
12591 2562130 26.51724167
12592 2562140 26.51654861
12593 2562150 26.51547778
12594 2562160 26.51444028
12595 2562170 26.51387778
12596 2562180 26.51423889
12597 2562190 26.51574167
12598 2562200 26.51841528
12599 2562210 26.52199028
12600 2562220 26.52595278
12601 2562230 26.52970000
12602 2562240 26.53276111
12603 2562250 26.53489583
12604 2562260 26.53618056
12605 2562270 26.53675139
12606 2562280 26.53685833
12607 2562290 26.53671389
12608 2562300 26.53643750
12609 2562310 26.53609306
12610 2562320 26.53576250
12611 2562330 26.53555417
12612 2562340 26.53561944
12613 2562350 26.53612500
12614 2562360 26.53709167
12615 2562370 26.53849444
12616 2562380 26.54013611
12617 2562390 26.54180139
12618 2562400 26.54329167
12619 2562410 26.54445000
12620 2562420 26.54526806
12621 2562430 26.54585139
12622 2562440 26.54626111
12623 2562450 26.54646944
12624 2562460 26.54641111
12625 2562470 26.54600278
12626 2562480 26.54519167
12627 2562490 26.54387222
12628 2562500 26.54210278
12629 2562510 26.53995000
12630 2562520 26.53750972
12631 2562530 26.53491944
12632 2562540 26.53231250
12633 2562550 26.52993750
12634 2562560 26.52800833
12635 2562570 26.52668056
12636 2562580 26.52603611
12637 2562590 26.52605000
12638 2562600 26.52668472
12639 2562610 26.52767778
12640 2562620 26.52863056
12641 2562630 26.52902639
12642 2562640 26.52847500
12643 2562650 26.52689167
12644 2562660 26.52448056
12645 2562670 26.52175278
12646 2562680 26.51932639
12647 2562690 26.51768611
12648 2562700 26.51719167
12649 2562710 26.51792778
12650 2562720 26.51984861
12651 2562730 26.52278472
12652 2562740 26.52641389
12653 2562750 26.53033472
12654 2562760 26.53398611
12655 2562770 26.53681667
12656 2562780 26.53838611
12657 2562790 26.53861944
12658 2562800 26.53770972
12659 2562810 26.53600139
12660 2562820 26.53397639
12661 2562830 26.53212361
12662 2562840 26.53082917
12663 2562850 26.53030139
12664 2562860 26.53061667
12665 2562870 26.53173472
12666 2562880 26.53345139
12667 2562890 26.53547083
12668 2562900 26.53744028
12669 2562910 26.53907917
12670 2562920 26.54013333
12671 2562930 26.54051111
12672 2562940 26.54014861
12673 2562950 26.53904722
12674 2562960 26.53723056
12675 2562970 26.53479861
12676 2562980 26.53190833
12677 2562990 26.52890278
12678 2563000 26.52623750
12679 2563010 26.52430139
12680 2563020 26.52345972
12681 2563030 26.52387222
12682 2563040 26.52548194
12683 2563050 26.52787500
12684 2563060 26.53055000
12685 2563070 26.53296250
12686 2563080 26.53453194
12687 2563090 26.53486944
12688 2563100 26.53384306
12689 2563110 26.53159861
12690 2563120 26.52852083
12691 2563130 26.52514444
12692 2563140 26.52215278
12693 2563150 26.52019167
12694 2563160 26.51974306
12695 2563170 26.52088611
12696 2563180 26.52351667
12697 2563190 26.52735972
12698 2563200 26.53187222
12699 2563210 26.53643889
12700 2563220 26.54031111
12701 2563230 26.54291806
12702 2563240 26.54392083
12703 2563250 26.54340417
12704 2563260 26.54180278
12705 2563270 26.53968194
12706 2563280 26.53753056
12707 2563290 26.53567778
12708 2563300 26.53433750
12709 2563310 26.53353750
12710 2563320 26.53322778
12711 2563330 26.53327917
12712 2563340 26.53368194
12713 2563350 26.53448750
12714 2563360 26.53573194
12715 2563370 26.53745833
12716 2563380 26.53955694
12717 2563390 26.54186944
12718 2563400 26.54421667
12719 2563410 26.54629306
12720 2563420 26.54778056
12721 2563430 26.54826667
12722 2563440 26.54745833
12723 2563450 26.54519861
12724 2563460 26.54176111
12725 2563470 26.53771806
12726 2563480 26.53383194
12727 2563490 26.53083889
12728 2563500 26.52928611
12729 2563510 26.52935278
12730 2563520 26.53073611
12731 2563530 26.53282361
12732 2563540 26.53473333
12733 2563550 26.53565417
12734 2563560 26.53490278
12735 2563570 26.53230139
12736 2563580 26.52809167
12737 2563590 26.52302778
12738 2563600 26.51821667
12739 2563610 26.51477222
12740 2563620 26.51350139
12741 2563630 26.51454722
12742 2563640 26.51755972
12743 2563650 26.52168194
12744 2563660 26.52583194
12745 2563670 26.52905000
12746 2563680 26.53069722
12747 2563690 26.53066389
12748 2563700 26.52930556
12749 2563710 26.52723889
12750 2563720 26.52527083
12751 2563730 26.52399583
12752 2563740 26.52372639
12753 2563750 26.52438056
12754 2563760 26.52568472
12755 2563770 26.52720139
12756 2563780 26.52856667
12757 2563790 26.52955694
12758 2563800 26.53011944
12759 2563810 26.53037639
12760 2563820 26.53047083
12761 2563830 26.53060694
12762 2563840 26.53085278
12763 2563850 26.53122778
12764 2563860 26.53152361
12765 2563870 26.53160278
12766 2563880 26.53132639
12767 2563890 26.53075417
12768 2563900 26.53009167
12769 2563910 26.52960139
12770 2563920 26.52972500
12771 2563930 26.53064722
12772 2563940 26.53240556
