# frequency_cm^-1 signal
2.592364881419458925e+03 4.548027283345595251e+00
2.593881771344221761e+03 7.547573798217450225e+00
2.595398661268984142e+03 1.005959402084750387e+01
2.596915551193746978e+03 1.188291238984768583e+01
2.598432441118509360e+03 1.287026038401356232e+01
2.599949331043272650e+03 1.294022911762464823e+01
2.601466220968035032e+03 1.208402056925677925e+01
2.602983110892797868e+03 1.036644513691157776e+01
2.604500000817560704e+03 7.921069828879065966e+00
2.606016890742323085e+03 4.939886514179405275e+00
2.607533780667085921e+03 1.658306264450508882e+00
2.609050670591848302e+03 -1.663340857067364231e+00
2.610567560516611138e+03 -4.760340944963108001e+00
2.612084450441373974e+03 -7.384541940524560033e+00
2.613601340366136810e+03 -9.324049400600747717e+00
2.615118230290899646e+03 -1.042010758047436170e+01
2.616635120215662027e+03 -1.057982107515260140e+01
2.618152010140424863e+03 -9.783699272384811962e+00
2.619668900065187245e+03 -8.087414049902600155e+00
2.621185789989950081e+03 -5.617618209329171997e+00
2.622702679914712917e+03 -2.562141891509097213e+00
2.624219569839475298e+03 8.446705522721759118e-01
2.625736459764238589e+03 4.340335339193591935e+00
2.627253349689000970e+03 7.654872740502788986e+00
2.628770239613763806e+03 1.053209505872519003e+01
2.630287129538526642e+03 1.274986178707415618e+01
2.631804019463289023e+03 1.413770397596294259e+01
2.633320909388051859e+03 1.459042536297983261e+01
2.634837799312814241e+03 1.407660333461971369e+01
2.636354689237577077e+03 1.264131336775620262e+01
2.637871579162339913e+03 1.040285461540848111e+01
2.639388469087102749e+03 7.543725914609285432e+00
2.640905359011865585e+03 4.296553494744813406e+00
2.642422248936627966e+03 9.260684197312918364e-01
2.643939138861390802e+03 -2.291457932275085874e+00
2.645456028786153183e+03 -5.089712641948437977e+00
2.646972918710916019e+03 -7.233093624741417926e+00
2.648489808635678855e+03 -8.535094087805781271e+00
2.650006698560441691e+03 -8.872883918648003743e+00
2.651523588485204527e+03 -8.196951623295714029e+00
2.653040478409966909e+03 -6.535057908144136896e+00
2.654557368334729745e+03 -3.990197554807192404e+00
2.656074258259492581e+03 -7.327347295055501863e-01
2.657591148184254962e+03 3.012668569110723560e+00
2.659108038109017798e+03 6.984306263786850266e+00
2.660624928033780179e+03 1.090351581686158511e+01
2.662141817958543470e+03 1.449603415575933596e+01
2.663658707883305851e+03 1.751296230363070805e+01
2.665175597808068687e+03 1.974971520537651770e+01
2.666692487732831523e+03 2.106149616050394258e+01
2.668209377657593905e+03 2.137411174198321007e+01
2.669726267582356741e+03 2.068931092426700147e+01
2.671243157507119122e+03 1.908426209097510906e+01
2.672760047431881958e+03 1.670523960837317645e+01
2.674276937356644794e+03 1.375604164575187482e+01
2.675793827281407630e+03 1.048206761503969986e+01
2.677310717206170466e+03 7.151315295888493573e+00
2.678827607130932847e+03 4.033788792116313360e+00
2.680344497055695683e+03 1.380921384803909469e+00
2.681861386980458064e+03 -5.933960231012239683e-01
2.683378276905220901e+03 -1.728727956924303699e+00
2.684895166829983737e+03 -1.929746509236113239e+00
2.686412056754746118e+03 -1.172762888357732125e+00
2.687928946679509409e+03 4.933140139010977476e-01
2.689445836604271790e+03 2.951605144991474639e+00
2.690962726529034626e+03 6.027051615925300254e+00
2.692479616453797462e+03 9.500545417720370978e+00
2.693996506378560298e+03 1.312624747155739335e+01
2.695513396303322679e+03 1.665070331187829211e+01
2.697030286228085515e+03 1.983224195327269257e+01
2.698547176152847896e+03 2.245913950788720115e+01
2.700064066077610732e+03 2.436514511142019757e+01
2.701580956002373114e+03 2.544119236624834102e+01
2.703097845927136404e+03 2.564243586678372822e+01
2.704614735851898786e+03 2.499013341900629115e+01
2.706131625776661622e+03 2.356830935256099835e+01
2.707648515701424458e+03 2.151554947230077630e+01
2.709165405626186839e+03 1.901266058771558676e+01
2.710682295550949675e+03 1.626724697966344024e+01
2.712199185475712056e+03 1.349648770220762195e+01
2.713716075400475347e+03 1.090952461809873242e+01
2.715232965325237728e+03 8.690882491514489772e+00
2.716749855250000564e+03 6.986239549493246770e+00
2.718266745174762946e+03 5.891659098777393133e+00
2.719783635099525782e+03 5.447097830649494377e+00
2.721300525024288618e+03 5.634649009727235480e+00
2.722817414949050999e+03 6.381588297138498511e+00
2.724334304873814290e+03 7.567898391745415232e+00
2.725851194798576671e+03 9.037587695783983577e+00
2.727368084723339507e+03 1.061281679700670466e+01
2.728884974648101888e+03 1.210962862211413693e+01
2.730401864572864724e+03 1.335396061136318657e+01
2.731918754497627560e+03 1.419660886432266800e+01
2.733435644422389942e+03 1.452591465563027207e+01
2.734952534347153232e+03 1.427714391339148214e+01
2.736469424271915614e+03 1.343781303742273536e+01
2.737986314196678450e+03 1.204855605114090267e+01
2.739503204121440831e+03 1.019950013945143752e+01
2.741020094046203667e+03 8.022488442377628814e+00
2.742536983970966048e+03 5.679830086196650640e+00
2.744053873895728884e+03 3.350540076127515032e+00
2.745570763820492175e+03 1.215233031232575200e+00
2.747087653745254556e+03 -5.590612195050078670e-01
2.748604543670017392e+03 -1.832893416658129215e+00
2.750121433594779774e+03 -2.506041119029102759e+00
2.751638323519542610e+03 -2.525845709794723781e+00
2.753155213444304991e+03 -1.891559942705660635e+00
2.754672103369068282e+03 -6.543602194263230531e-01
2.756188993293831118e+03 1.086960681538560625e+00
2.757705883218593499e+03 3.194245962660239080e+00
2.759222773143356335e+03 5.501471404869747062e+00
2.760739663068118716e+03 7.828518133530300460e+00
2.762256552992881552e+03 9.996067274548988024e+00
2.763773442917643933e+03 1.184037216117770797e+01
2.765290332842407224e+03 1.322667701777147897e+01
2.766807222767169606e+03 1.406016630281716751e+01
2.768324112691932442e+03 1.429353641523084306e+01
2.769841002616695278e+03 1.393056395723814767e+01
2.771357892541457659e+03 1.302537876559431318e+01
2.772874782466220495e+03 1.167750782412245059e+01
2.774391672390982876e+03 1.002310837429182122e+01
2.775908562315746167e+03 8.223125961668289463e+00
2.777425452240508548e+03 6.449369590164904409e+00
2.778942342165271384e+03 4.869670427076297159e+00
2.780459232090033765e+03 3.633368196705570874e+00
2.781976122014796601e+03 2.858344048785053992e+00
2.783493011939559437e+03 2.620692292546610069e+00
2.785009901864321819e+03 2.947906260605868578e+00
2.786526791789085109e+03 3.816163488178469176e+00
2.788043681713847491e+03 5.151956155688512062e+00
2.789560571638610327e+03 6.837952208295237533e+00
2.791077461563372708e+03 8.722620386163610462e+00
2.792594351488135544e+03 1.063283759059645028e+01
2.794111241412898380e+03 1.238844557815419556e+01
2.795628131337660761e+03 1.381755677910802227e+01
2.797145021262424052e+03 1.477134008222385120e+01
2.798661911187186433e+03 1.513705270548603110e+01
2.800178801111949269e+03 1.484822125459355746e+01
2.801695691036711651e+03 1.389110290231649891e+01
2.803212580961474487e+03 1.230685798695738953e+01
2.804729470886236868e+03 1.018921393030774425e+01
2.806246360810999704e+03 7.677768903236599662e+00
2.807763250735762995e+03 4.947442092061093533e+00
2.809280140660525376e+03 2.194896437246793841e+00
2.810797030585288212e+03 -3.769868645159256682e-01
2.812313920510050593e+03 -2.575335924962284029e+00
2.813830810434813429e+03 -4.232905262026311455e+00
2.815347700359575811e+03 -5.221809901249905295e+00
2.816864590284339101e+03 -5.464247556297482156e+00
2.818381480209101483e+03 -4.939315983460137005e+00
2.819898370133864319e+03 -3.685342316462691947e+00
2.821415260058627155e+03 -1.797499828786460974e+00
2.822932149983389536e+03 5.791336730263254573e-01
2.824449039908152372e+03 3.260553294753830489e+00
2.825965929832914753e+03 6.037989719900979324e+00
2.827482819757678044e+03 8.694145288015524997e+00
2.828999709682440425e+03 1.102021874053512818e+01
2.830516599607203261e+03 1.283236350111615209e+01
2.832033489531966097e+03 1.398626259735126887e+01
2.833550379456728479e+03 1.438864753976851318e+01
2.835067269381491315e+03 1.400482744915589528e+01
2.836584159306253696e+03 1.286160959819023475e+01
2.838101049231016987e+03 1.104535827839536033e+01
2.839617939155779368e+03 8.695326325438527348e+00
2.841134829080542204e+03 5.992771717013038568e+00
2.842651719005304585e+03 3.146710046167129793e+00
2.844168608930067421e+03 3.774251242072828583e-01
2.845685498854830257e+03 -2.100957460523045661e+00
2.847202388779592638e+03 -4.097450174133982159e+00
2.848719278704355929e+03 -5.459384603974076988e+00
2.850236168629118310e+03 -6.084581185253940205e+00
2.851753058553881147e+03 -5.929531763036323788e+00
2.853269948478643528e+03 -5.012934375006235399e+00
2.854786838403406364e+03 -3.414288280720512603e+00
2.856303728328169200e+03 -1.267649985379456723e+00
2.857820618252931581e+03 1.248963512639863938e+00
2.859337508177694872e+03 3.927690573297755172e+00
2.860854398102457253e+03 6.547344568578803425e+00
2.862371288027220089e+03 8.891028819884413181e+00
2.863888177951982470e+03 1.076344901040782709e+01
2.865405067876745306e+03 1.200654715239129189e+01
2.866921957801507688e+03 1.251221263209589019e+01
2.868438847726270524e+03 1.223105647948472097e+01
2.869955737651033814e+03 1.117654651747873551e+01
2.871472627575796196e+03 9.424168673762071791e+00
2.872989517500559032e+03 7.105674233647840232e+00
2.874506407425321413e+03 4.398862769314858312e+00
2.876023297350084249e+03 1.513704847952580979e+00
2.877540187274846630e+03 -1.324100816249270895e+00
2.879057077199609921e+03 -3.890837470142039400e+00
2.880573967124372302e+03 -5.982348885157317220e+00
2.882090857049135138e+03 -7.430098152009944279e+00
2.883607746973897974e+03 -8.114439258383505660e+00
2.885124636898660356e+03 -7.974055298174024919e+00
2.886641526823423192e+03 -7.010821298090127662e+00
2.888158416748185573e+03 -5.289712357491390904e+00
2.889675306672948864e+03 -2.933770168097024289e+00
2.891192196597711245e+03 -1.145317673561256494e-01
2.892709086522474081e+03 2.961317496719330311e+00
2.894225976447236917e+03 6.068007784441713071e+00
2.895742866371999298e+03 8.978193953671626204e+00
2.897259756296762134e+03 1.148052765378979778e+01
2.898776646221524516e+03 1.339590879105451826e+01
2.900293536146287806e+03 1.459114159093335772e+01
2.901810426071050188e+03 1.498893015287094421e+01
2.903327315995813024e+03 1.457344202799314914e+01
2.904844205920575405e+03 1.339102234400167468e+01
2.906361095845338241e+03 1.154602698661939897e+01
2.907877985770101077e+03 9.192130472436423005e+00
2.909394875694863458e+03 6.519821551090376310e+00
2.910911765619626749e+03 3.741098848717448355e+00
2.912428655544389130e+03 1.072596325287542562e+00
2.913945545469151966e+03 -1.281513112552983058e+00
2.915462435393914348e+03 -3.145476946263392026e+00
2.916979325318677184e+03 -4.385524345335848118e+00
2.918496215243439565e+03 -4.919966609587295814e+00
2.920013105168202401e+03 -4.725056113379056733e+00
2.921529995092965692e+03 -3.836166416796795708e+00
2.923046885017728073e+03 -2.344232914902438125e+00
2.924563774942490909e+03 -3.877731936257728385e-01
2.926080664867253290e+03 1.858841307802777454e+00
2.927597554792016126e+03 4.199893824159310007e+00
2.929114444716778507e+03 6.434424712527396117e+00
2.930631334641541343e+03 8.372620104743598191e+00
2.932148224566304634e+03 9.851163299423239650e+00
2.933665114491067015e+03 1.074631623865957941e+01
2.935182004415829851e+03 1.098368806742149495e+01
2.936698894340592233e+03 1.054392062933820640e+01
2.938215784265355069e+03 9.463854524518295008e+00
2.939732674190117450e+03 7.833106923034184987e+00
2.941249564114880741e+03 5.786363934229872719e+00
2.942766454039643122e+03 3.492035985967092415e+00
2.944283343964405958e+03 1.138216561200473542e+00
2.945800233889168794e+03 -1.082900618157349282e+00
2.947317123813931175e+03 -2.990870376236086869e+00
2.948834013738694011e+03 -4.431818451343101373e+00
2.950350903663456393e+03 -5.291032997656488490e+00
2.951867793588219683e+03 -5.502306029880864813e+00
2.953384683512982065e+03 -5.053272944043447623e+00
2.954901573437744901e+03 -3.986325784947945650e+00
2.956418463362507737e+03 -2.395037016198223512e+00
2.957935353287270118e+03 -4.163958660629176189e-01
2.959452243212032954e+03 1.780500721575509093e+00
2.960969133136795335e+03 4.008373386848139042e+00
2.962486023061558626e+03 6.077161635168430998e+00
2.964002912986321007e+03 7.809642654451998567e+00
2.965519802911083843e+03 9.055993399597277005e+00
2.967036692835846225e+03 9.706109313751120737e+00
2.968553582760609061e+03 9.698676888701855958e+00
2.970070472685371897e+03 9.026262254358403680e+00
2.971587362610134278e+03 7.736002544482887266e+00
2.973104252534897569e+03 5.925844536765441539e+00
2.974621142459659950e+03 3.736636982609027768e+00
2.976138032384422786e+03 1.340719797256282986e+00
2.977654922309185167e+03 -1.072062383590662638e+00
2.979171812233948003e+03 -3.309785844497364682e+00
2.980688702158710385e+03 -5.194059528010167348e+00
2.982205592083473221e+03 -6.574554749036197521e+00
2.983722482008236511e+03 -7.341272536023050854e+00
2.985239371932998893e+03 -7.433551639343163764e+00
2.986756261857761729e+03 -6.845084357534869213e+00
2.988273151782524110e+03 -5.624530744488382084e+00
2.989790041707286946e+03 -3.871678276252010775e+00
2.991306931632049327e+03 -1.729454815873171736e+00
2.992823821556812163e+03 6.275614661395763072e-01
2.994340711481575454e+03 3.007207831445370072e+00
2.995857601406337835e+03 5.215242281788255774e+00
2.997374491331100671e+03 7.071035507219616711e+00
2.998891381255863053e+03 8.422181002002107064e+00
3.000408271180625889e+03 9.156841854508456890e+00
3.001925161105388270e+03 9.212835169285026993e+00
3.003442051030151561e+03 8.582718245136248925e+00
3.004958940954913942e+03 7.314463241241101699e+00
3.006475830879676778e+03 5.507663051353086203e+00
3.007992720804439614e+03 3.305571726879563244e+00
3.009509610729201995e+03 8.836189332121915374e-01
3.011026500653964831e+03 -1.564677532794824799e+00
3.012543390578727212e+03 -3.843267140915467728e+00
3.014060280503490503e+03 -5.769337394414129960e+00
3.015577170428252884e+03 -7.188029904320499597e+00
3.017094060353015720e+03 -7.984916589078628668e+00
3.018610950277778102e+03 -8.095231216154417098e+00
3.020127840202540938e+03 -7.509112845004630721e+00
3.021644730127303774e+03 -6.272438921961541070e+00
3.023161620052066155e+03 -4.483180905404648087e+00
3.024678509976829446e+03 -2.283575728880928857e+00
3.026195399901591827e+03 1.512569075507919636e-01
3.027712289826354663e+03 2.627335610268198174e+00
3.029229179751117044e+03 4.947348974085523210e+00
3.030746069675879880e+03 6.926449077079592342e+00
3.032262959600642716e+03 8.407037558693234658e+00
3.033779849525405098e+03 9.271356813087496818e+00
3.035296739450168388e+03 9.450876136953233697e+00
3.036813629374930770e+03 8.931721180014559280e+00
3.038330519299693606e+03 7.755713879962049973e+00
3.039847409224455987e+03 6.016943498172653726e+00
3.041364299149218823e+03 3.854148915597513714e+00
3.042881189073981204e+03 1.439529036014683960e+00
3.044398078998744040e+03 -1.035115123382823521e+00
3.045914968923507331e+03 -3.373789349743595345e+00
3.047431858848269712e+03 -5.392025292514434298e+00
3.048948748773032548e+03 -6.931645263278318758e+00
3.050465638697794930e+03 -7.873386686914663812e+00
3.051982528622557766e+03 -8.146373855827937049e+00
3.053499418547320147e+03 -7.733679727679200866e+00
3.055016308472082983e+03 -6.673536311131803345e+00
3.056533198396846274e+03 -5.056103198187894776e+00
3.058050088321608655e+03 -3.016061705935516368e+00
3.059566978246371491e+03 -7.216380358924857630e-01
3.061083868171133872e+03 1.639054206747336151e+00
3.062600758095896708e+03 3.873246945331494828e+00
3.064117648020659090e+03 5.799095312185757578e+00
3.065634537945422380e+03 7.260343217446490804e+00
3.067151427870184762e+03 8.138895154676246690e+00
3.068668317794947598e+03 8.364282997173976497e+00
3.070185207719710434e+03 7.919268304500691968e+00
3.071702097644472815e+03 6.841133399923214675e+00
3.073218987569235651e+03 5.218562913856051644e+00
3.074735877493998032e+03 3.184373478657452239e+00
3.076252767418761323e+03 9.046840855318201147e-01
3.077769657343523704e+03 -1.434593712882366479e+00
3.079286547268286540e+03 -3.642851130117163105e+00
3.080803437193048921e+03 -5.540241485097427088e+00
3.082320327117811757e+03 -6.972253842521904055e+00
3.083837217042574594e+03 -7.822223940692470734e+00
3.085354106967336975e+03 -8.020773024471626655e+00
3.086870996892100266e+03 -7.551414159996159725e+00
3.088387886816862647e+03 -6.451875737876834549e+00
3.089904776741625483e+03 -4.811038098235179916e+00
3.091421666666387864e+03 -2.761733567645458187e+00
3.092938556591150700e+03 -4.699940847255053011e-01
3.094455446515913536e+03 1.878382918688762171e+00
3.095972336440675917e+03 4.092863702257624858e+00
3.097489226365439208e+03 5.993587635105289912e+00
3.099006116290201589e+03 7.425911995947308775e+00
3.100523006214964425e+03 8.272917775185588241e+00
3.102039896139726807e+03 8.464867304319851016e+00
3.103556786064489643e+03 7.984851085194986098e+00
3.105073675989252024e+03 6.870169134947608391e+00
3.106590565914014860e+03 5.209336617655093704e+00
3.108107455838778151e+03 3.134956688008552206e+00
3.109624345763540532e+03 8.130368303581063660e-01
3.111141235688303368e+03 -1.570388341269271182e+00
3.112658125613065749e+03 -3.824247946745761517e+00
3.114175015537828585e+03 -5.767829807755612492e+00
3.115691905462590967e+03 -7.245337909737628479e+00
3.117208795387353803e+03 -8.138438854743688111e+00
3.118725685312116184e+03 -8.375786513459457794e+00
3.120242575236879475e+03 -7.938758219997368748e+00
3.121759465161642311e+03 -6.862941674358804534e+00
3.123276355086404692e+03 -5.235254524935898601e+00
3.124793245011167528e+03 -3.186930730971886838e+00
3.126310134935929909e+03 -8.829408531033580143e-01
3.127827024860693200e+03 1.491299453101477823e+00
3.129343914785455581e+03 3.744860381614522726e+00
3.130860804710218417e+03 5.696664496717760429e+00
3.132377694634981253e+03 7.190050592643644656e+00
3.133894584559743635e+03 8.105362113116084899e+00
3.135411474484506471e+03 8.369547300362647491e+00
3.136928364409268852e+03 7.961999723030407594e+00
3.138445254334032143e+03 6.916171320478038176e+00
3.139962144258794524e+03 5.316831088449155196e+00
3.141479034183557360e+03 3.293193503646723919e+00
3.142995924108319741e+03 1.008473442512406004e+00
3.144512814033082577e+03 -1.353288110016086065e+00
3.146029703957845413e+03 -3.602063988385221904e+00
3.147546593882607795e+03 -5.557149447854652813e+00
3.149063483807371085e+03 -7.061705662224612823e+00
3.150580373732133467e+03 -7.995366995720289971e+00
3.152097263656896303e+03 -8.283897923694077292e+00
3.153614153581658684e+03 -7.905124085958138203e+00
3.155131043506421520e+03 -6.890662879118081285e+00
3.156647933431183901e+03 -5.323317922799854607e+00
3.158164823355946737e+03 -3.330351316935276085e+00
3.159681713280710028e+03 -1.073179654036046315e+00
3.161198603205472409e+03 1.265672491182390447e+00
3.162715493130235245e+03 3.497307562890540567e+00
3.164232383054997626e+03 5.441689327009631150e+00
3.165749272979760462e+03 6.942148106387569406e+00
3.167266162904522844e+03 7.877988451752370835e+00
3.168783052829285680e+03 8.174184766608810548e+00
3.170299942754048971e+03 7.807386063004480903e+00
3.171816832678811352e+03 6.807749258205758380e+00
3.173333722603574188e+03 5.256457131235346303e+00
3.174850612528336569e+03 3.279125062915924538e+00
3.176367502453099405e+03 1.035631916335137070e+00
3.177884392377861786e+03 -1.292801813925146037e+00
3.179401282302624622e+03 -3.518244308454963942e+00
3.180918172227387004e+03 -5.461210157692640621e+00
3.182435062152150294e+03 -6.965123087825322301e+00
3.183951952076913130e+03 -7.908918427252029204e+00
3.185468842001675512e+03 -8.216771142255939964e+00
3.186985731926438348e+03 -7.864167974179564702e+00
3.188502621851200729e+03 -6.879837698693354042e+00
3.190019511775964020e+03 -5.343387915404576027e+00
3.191536401700726401e+03 -3.378843063016237824e+00
3.193053291625489237e+03 -1.144608607055145111e+00
3.194570181550252073e+03 1.179326051235557227e+00
3.196087071475014454e+03 3.405911595253511504e+00
3.197603961399777290e+03 5.356117214305752050e+00
3.199120851324539672e+03 6.873347401439858118e+00
3.200637741249302962e+03 7.836035703783055695e+00
3.202154631174065344e+03 8.167402196434528250e+00
3.203671521098828180e+03 7.841591194903988260e+00
3.205188411023590561e+03 6.885698402343514601e+00
3.206705300948353397e+03 5.377528636884222557e+00
3.208222190873116233e+03 3.439269688087918109e+00
3.209739080797878614e+03 1.227596919100422568e+00
3.211255970722641905e+03 -1.078989562844240080e+00
3.212772860647404286e+03 -3.294571121675729852e+00
3.214289750572167122e+03 -5.240796762348251647e+00
3.215806640496929504e+03 -6.761240430587394101e+00
3.217323530421692340e+03 -7.733972774870432332e+00
3.218840420346454721e+03 -8.081336095423370836e+00
3.220357310271217557e+03 -7.776137999460114969e+00
3.221874200195980848e+03 -6.843769089424544205e+00
3.223391090120743229e+03 -5.360079377819812585e+00
3.224907980045506065e+03 -3.445190427584051918e+00
3.226424869970268446e+03 -1.253747824959383639e+00
3.227941759895031282e+03 1.037594917199774036e+00
3.229458649819793663e+03 3.244447625799730339e+00
3.230975539744556499e+03 5.189556256519224142e+00
3.232492429669319790e+03 6.717076588616399668e+00
3.234009319594082172e+03 7.705098196718737746e+00
3.235526209518845008e+03 8.075410865775271674e+00
3.237043099443607389e+03 7.799729578457484713e+00
3.238559989368370225e+03 6.901881156315551991e+00
3.240076879293132606e+03 5.455782332187514072e+00
3.241593769217895442e+03 3.579379043825479556e+00
3.243110659142657823e+03 1.425042594003538943e+00
3.244627549067421114e+03 -8.327962785564785309e-01
3.246144438992183950e+03 -3.011772432058006821e+00
3.247661328916946331e+03 -4.936326839948680600e+00
3.249178218841709167e+03 -6.451870913234211358e+00
3.250695108766471549e+03 -7.437231222745487536e+00
3.252211998691234839e+03 -7.814371817878527082e+00
3.253728888615997221e+03 -7.554612789354638203e+00
3.255245778540760057e+03 -6.680848031748205074e+00
3.256762668465522438e+03 -5.265589273696817507e+00
3.258279558390285274e+03 -3.425001114930917190e+00
3.259796448315048110e+03 -1.309415727280899278e+00
3.261313338239810491e+03 9.089001293221177225e-01
3.262830228164573782e+03 3.049731970466150521e+00
3.264347118089336163e+03 4.939524020678083716e+00
3.265864008014098999e+03 6.425422322982057288e+00
3.267380897938861381e+03 7.387618793640386983e+00
3.268897787863624217e+03 7.748999479348561259e+00
3.270414677788387053e+03 7.481319744297226570e+00
3.271931567713149434e+03 6.607411224608714662e+00
3.273448457637912725e+03 5.199247246332298289e+00
3.274965347562675106e+03 3.372028925691455736e+00
3.276482237487437942e+03 1.274776191240206025e+00
3.277999127412200323e+03 -9.218095605821582383e-01
3.279516017336963159e+03 -3.039224365854602983e+00
3.281032907261725541e+03 -4.905655368131464300e+00
3.282549797186488377e+03 -6.369913899636399535e+00
3.284066687111251667e+03 -7.313679247027306651e+00
3.285583577036014049e+03 -7.661062398580694932e+00
3.287100466960776885e+03 -7.384717205353737768e+00
3.288617356885539266e+03 -6.508006910550157897e+00
3.290134246810302102e+03 -5.103054140941876149e+00
3.291651136735064483e+03 -3.284836253435084341e+00
3.293168026659827319e+03 -1.201808343386477462e+00
3.294684916584590610e+03 9.761826932492776443e-01
3.296201806509352991e+03 3.071710634383923555e+00
3.297718696434115827e+03 4.914187282529268508e+00
3.299235586358878209e+03 6.353714774994026371e+00
3.300752476283641045e+03 7.273249525970506113e+00
3.302269366208403426e+03 7.598092075367651077e+00
3.303786256133166262e+03 7.301934533040586928e+00
3.305303146057928643e+03 6.408976872015668569e+00
3.306820035982691934e+03 4.991942355170476908e+00
3.308336925907454770e+03 3.166155005821116752e+00
3.309853815832217151e+03 1.080161294036909636e+00
3.311370705756979987e+03 -1.096341757655220128e+00
3.312887595681742368e+03 -3.186291718966738351e+00
3.314404485606505659e+03 -5.019640246880140211e+00
3.315921375531268041e+03 -6.447160217106539193e+00
3.317438265456030877e+03 -7.352560562677699529e+00
3.318955155380793258e+03 -7.661926450345958983e+00
3.320472045305556094e+03 -7.349719584176854781e+00
3.321988935230318930e+03 -6.440852560594099607e+00
3.323505825155081311e+03 -5.008669670874292379e+00
3.325022715079844602e+03 -3.168998534816819479e+00
3.326539605004606983e+03 -1.070755542978939712e+00
3.328056494929369819e+03 1.116132534636920415e+00
3.329573384854132200e+03 3.214510885031895970e+00
3.331090274778895036e+03 5.054364986102108936e+00
3.332607164703657872e+03 6.486609581243200751e+00
3.334124054628420254e+03 7.395180011132564069e+00
3.335640944553183544e+03 7.706445349956805302e+00
